type,subtype,price_m2,living_area,land_area,facades,state,furnished,terrace,garden,pool,distance
apartment,duplex,4530.0,66,0,2,8,False,True,False,False,2.237
house,residence,4531.0,160,164,2,4,False,True,False,False,27.555
apartment,apartment,4531.0,96,0,2,6,False,True,False,False,6.999
apartment,apartment,4532.0,108,0,2,8,False,True,False,False,68.912
house,residence,4532.0,417,230,2,8,False,True,True,False,2.237
house,residence,4532.0,417,230,2,8,False,True,True,False,2.237
house,residence,4533.0,152,3125,4,8,False,False,True,False,21.491
apartment,duplex,4536.0,151,0,3,8,False,True,False,False,6.81
apartment,apartment,4536.0,110,0,2,8,False,True,False,False,5.682
apartment,apartment,4538.0,143,0,2,8,True,True,False,False,6.999
apartment,apartment,4538.0,65,0,2,4,False,True,False,False,16.2
apartment,apartment,4538.0,130,0,2,2,False,True,False,False,17.533
house,residence,4540.0,87,96,4,8,False,True,False,False,33.522
house,residence,4541.0,262,321,2,4,False,True,True,False,5.36
house,residence,4542.0,175,240,2,4,False,True,True,False,1.63
apartment,apartment,4543.0,57,0,2,2,False,False,False,False,24.992
house,residence,4544.0,593,3303,4,8,False,True,True,True,7.723
apartment,apartment,4545.0,99,0,2,8,False,True,False,False,5.682
house,residence,4545.0,99,132,2,2,False,True,True,False,1.63
house,mixed-building,4545.0,165,370,2,8,False,True,True,False,5.36
apartment,ground-floor,4549.0,102,0,2,8,False,True,False,False,5.682
apartment,apartment,4549.0,102,0,2,8,False,True,False,False,5.682
apartment,apartment,4549.0,111,0,2,8,False,True,False,False,5.36
apartment,apartment,4552.0,67,0,2,8,False,True,False,True,2.57
apartment,apartment,4554.0,101,0,2,8,False,True,False,False,5.36
house,villa,4555.0,180,1123,4,4,False,True,True,False,11.54
house,residence,4557.0,190,2193,4,8,False,True,True,False,9.285
apartment,apartment,4558.0,34,0,2,8,True,True,True,True,13.746
apartment,apartment,4561.0,57,0,2,8,False,True,False,False,5.682
apartment,triplex,4562.0,240,0,2,2,False,True,True,False,2.237
house,villa,4562.0,548,1700,4,8,False,True,True,True,15.46
house,villa,4562.0,240,844,4,4,False,True,True,False,10.3
house,villa,4565.0,175,730,4,8,False,True,True,False,10.279
apartment,apartment,4565.0,115,0,2,4,False,True,False,False,0.047
apartment,apartment,4566.0,60,0,2,8,False,True,True,False,6.781
apartment,duplex,4566.0,173,0,2,8,False,True,True,False,8.583
apartment,apartment,4566.0,60,0,2,8,False,True,True,False,6.781
apartment,apartment,4566.0,83,0,2,8,False,True,False,False,9.4
house,residence,4568.0,153,561,3,8,False,True,True,False,7.723
apartment,apartment,4569.0,93,0,2,8,False,True,False,False,5.682
house,villa,4570.0,361,3000,4,4,False,True,True,True,11.54
house,villa,4570.0,361,2995,4,2,False,True,True,True,11.54
apartment,apartment,4571.0,70,0,2,4,False,True,False,False,2.942
apartment,apartment,4572.0,117,0,2,4,False,True,False,False,3.377
house,villa,4575.0,200,2500,4,8,False,True,True,False,26.448
apartment,duplex,4576.0,130,0,2,8,False,True,False,False,6.999
apartment,apartment,4576.0,130,0,4,4,False,True,False,False,5.682
apartment,apartment,4576.0,130,0,2,2,False,True,True,False,2.237
apartment,penthouse,4578.0,134,0,3,8,False,True,False,False,96.701
apartment,apartment,4581.0,98,0,2,8,False,False,False,False,2.237
apartment,ground-floor,4582.0,85,0,2,8,False,True,True,False,5.682
apartment,ground-floor,4583.0,60,0,2,4,False,True,True,False,6.999
house,residence,4583.0,805,8723,4,8,False,True,True,False,15.551
apartment,apartment,4583.0,60,0,2,4,False,True,False,False,5.36
house,villa,4583.0,805,8723,4,8,False,True,True,False,15.551
apartment,apartment,4583.0,120,0,2,8,False,True,True,False,5.36
apartment,apartment,4583.0,36,0,2,8,False,True,True,False,40.047
apartment,apartment,4589.0,73,0,2,8,False,True,False,False,0.021
apartment,apartment,4589.0,73,0,2,4,False,False,False,False,1.63
apartment,studio,4589.0,39,0,2,2,True,True,True,True,33.048
apartment,apartment,4590.0,61,0,2,8,False,True,False,False,2.237
apartment,apartment,4590.0,110,0,2,8,False,True,False,False,5.682
apartment,apartment,4591.0,174,0,4,8,True,True,False,False,17.639
apartment,apartment,4592.0,76,0,2,4,False,False,False,False,0.047
house,residence,4595.0,136,1000,4,8,False,True,True,False,26.307
apartment,apartment,4595.0,63,0,2,6,True,True,False,False,33.048
apartment,apartment,4597.0,67,0,2,8,False,True,True,False,6.071
apartment,penthouse,4598.0,162,0,3,8,False,True,False,False,15.46
apartment,apartment,4600.0,110,0,2,8,False,True,False,False,5.682
apartment,ground-floor,4602.0,78,0,2,4,False,True,True,False,11.776
apartment,apartment,4604.0,215,0,2,8,False,True,False,False,5.36
apartment,apartment,4604.0,215,0,2,8,False,True,False,False,2.237
apartment,apartment,4604.0,144,0,2,4,False,True,False,False,24.485
apartment,apartment,4605.0,114,0,2,6,False,False,False,False,2.237
apartment,studio,4605.0,38,0,2,4,True,False,False,False,2.942
apartment,apartment,4606.0,89,0,2,8,False,True,True,False,47.026
house,residence,4607.0,140,655,4,8,False,True,True,False,20.82
house,residence,4609.0,128,745,4,4,False,True,True,False,7.134
apartment,apartment,4611.0,54,0,2,4,False,False,False,False,0.021
apartment,apartment,4611.0,54,0,2,4,False,True,False,False,13.746
apartment,apartment,4613.0,119,0,2,8,False,True,False,False,2.942
house,residence,4615.0,169,1000,4,6,False,True,True,True,20.82
apartment,apartment,4620.0,79,0,3,4,False,True,False,False,5.682
apartment,apartment,4621.0,66,0,2,8,False,True,True,False,28.291
apartment,studio,4625.0,40,0,2,4,False,True,True,False,3.377
apartment,apartment,4625.0,80,0,2,2,False,True,False,False,5.682
apartment,penthouse,4626.0,107,0,2,8,False,True,False,False,2.518
apartment,apartment,4627.0,43,0,2,2,False,False,False,False,2.237
apartment,studio,4627.0,43,0,2,4,True,False,False,False,2.942
apartment,studio,4627.0,43,0,2,4,True,False,False,False,0.047
house,residence,4629.0,162,288,3,2,False,True,True,False,6.999
apartment,penthouse,4631.0,110,0,2,8,False,True,False,False,92.188
apartment,apartment,4632.0,64,0,2,8,False,True,True,False,45.999
apartment,apartment,4633.0,150,0,2,8,False,True,False,False,1.63
apartment,apartment,4633.0,150,0,2,8,False,True,False,False,1.63
apartment,ground-floor,4633.0,150,0,2,8,False,True,True,False,2.942
apartment,penthouse,4634.0,194,0,3,8,False,True,False,False,0.047
apartment,apartment,4636.0,55,0,2,8,False,True,False,False,5.682
apartment,apartment,4640.0,125,0,2,8,False,True,True,False,5.36
apartment,apartment,4640.0,125,0,2,8,False,True,True,False,5.36
apartment,apartment,4642.0,70,0,4,8,False,True,False,False,6.999
apartment,apartment,4642.0,70,0,4,4,False,True,False,False,6.999
apartment,ground-floor,4642.0,140,0,2,8,False,True,True,False,1.63
apartment,apartment,4643.0,101,0,3,8,False,True,False,False,2.237
apartment,studio,4644.0,45,0,2,8,True,True,True,False,33.522
apartment,apartment,4645.0,144,0,2,4,False,True,False,False,0.245
apartment,apartment,4647.0,85,0,2,4,False,True,True,False,2.237
apartment,apartment,4648.0,128,0,2,8,False,True,False,False,5.36
apartment,apartment,4649.0,114,0,3,2,False,True,False,False,15.05
house,residence,4650.0,60,1174,4,4,False,True,True,False,24.104
apartment,apartment,4650.0,60,0,2,8,False,True,True,False,6.781
house,residence,4650.0,300,622,2,8,False,True,True,False,7.095
apartment,apartment,4650.0,60,0,2,8,False,True,True,False,6.781
apartment,apartment,4650.0,60,0,4,8,False,True,True,True,10.538
house,residence,4651.0,258,4195,4,2,False,True,True,False,28.208
apartment,studio,4651.0,43,0,2,8,False,False,False,False,5.682
apartment,apartment,4656.0,160,0,3,4,False,True,True,False,7.095
apartment,studio,4656.0,32,0,2,8,True,False,False,False,0.047
apartment,apartment,4657.0,73,0,4,8,True,False,True,False,40.047
apartment,duplex,4659.0,135,0,2,8,False,True,False,False,2.518
apartment,apartment,4659.0,47,0,2,4,False,True,True,False,13.746
house,residence,4660.0,103,243,4,4,False,True,True,False,165.217
apartment,penthouse,4661.0,62,0,2,4,False,True,False,False,2.773
apartment,penthouse,4661.0,62,0,2,4,False,True,False,False,2.773
apartment,penthouse,4663.0,104,0,2,8,False,True,False,False,47.026
apartment,apartment,4663.0,101,0,2,8,False,True,False,False,5.682
apartment,apartment,4663.0,104,0,2,8,False,True,False,False,47.026
house,residence,4664.0,149,173,2,4,False,True,True,False,5.36
apartment,apartment,4666.0,60,0,2,4,False,True,False,False,5.36
apartment,apartment,4666.0,75,0,3,4,False,True,False,False,2.518
apartment,apartment,4666.0,75,0,2,4,False,True,False,False,5.682
house,villa,4666.0,300,7353,4,8,False,True,True,True,49.334
house,residence,4667.0,256,335,3,8,False,True,True,False,8.583
apartment,apartment,4669.0,106,0,2,4,False,True,False,False,6.999
apartment,apartment,4671.0,64,0,2,4,False,True,False,False,2.942
apartment,penthouse,4672.0,107,0,3,8,False,True,True,False,4.445
apartment,studio,4673.0,46,0,2,2,False,True,False,False,0.047
apartment,ground-floor,4676.0,139,0,2,4,False,True,True,False,0.245
apartment,apartment,4677.0,109,0,3,8,False,True,False,False,92.188
house,cottage,4677.0,267,10260,4,4,False,True,True,False,12.166
apartment,apartment,4679.0,64,0,2,8,False,True,True,False,45.999
house,villa,4680.0,235,300,3,4,False,True,True,False,1.63
house,residence,4681.0,160,308,2,4,False,True,True,False,7.095
apartment,ground-floor,4682.0,63,0,2,4,False,True,True,False,54.531
house,residence,4683.0,98,111,2,8,False,True,True,False,0.021
apartment,penthouse,4684.0,95,0,2,4,False,True,False,False,5.682
apartment,duplex,4684.0,111,0,3,8,False,True,True,False,6.81
apartment,apartment,4686.0,383,0,2,8,False,True,False,False,2.237
house,residence,4687.0,288,393,2,4,False,True,True,False,5.36
apartment,studio,4687.0,48,0,2,2,False,False,False,False,0.245
apartment,apartment,4690.0,100,0,2,8,False,True,False,False,10.15
house,residence,4694.0,85,240,2,2,False,True,True,False,6.999
apartment,apartment,4698.0,106,0,2,8,False,True,False,False,5.36
apartment,apartment,4700.0,117,0,2,4,False,True,True,False,1.63
apartment,apartment,4700.0,117,0,2,4,False,True,False,False,3.377
apartment,penthouse,4700.0,70,0,3,8,False,True,False,False,5.36
house,residence,4700.0,500,2440,4,8,False,True,True,True,20.82
apartment,apartment,4702.0,101,0,2,8,False,True,False,False,5.36
apartment,apartment,4702.0,84,0,3,4,False,True,False,False,5.682
apartment,apartment,4705.0,100,0,2,8,False,True,True,False,68.912
apartment,apartment,4706.0,145,0,2,8,False,True,False,False,1.63
apartment,apartment,4706.0,133,0,2,8,False,True,True,False,18.558
apartment,apartment,4707.0,113,0,2,8,False,True,True,False,5.682
house,villa,4708.0,360,2409,4,8,False,True,True,True,19.326
house,villa,4708.0,360,2409,4,8,False,True,True,True,18.558
house,villa,4710.0,190,2019,4,4,False,True,True,False,18.558
apartment,apartment,4713.0,122,0,3,8,False,True,False,False,46.911
house,villa,4714.0,280,460,4,8,False,True,True,False,5.36
house,villa,4714.0,280,460,4,8,False,True,True,False,5.36
house,villa,4714.0,350,3000,4,4,False,True,True,True,11.54
apartment,apartment,4715.0,109,0,2,8,False,True,False,False,5.682
apartment,apartment,4716.0,53,0,2,8,False,True,False,False,20.038
apartment,apartment,4720.0,286,0,3,2,False,True,False,False,2.237
apartment,penthouse,4720.0,143,0,2,8,False,True,False,False,3.377
apartment,apartment,4721.0,61,0,2,4,False,True,True,False,6.901
apartment,apartment,4722.0,126,0,4,8,False,True,False,False,0.047
apartment,penthouse,4725.0,112,0,2,8,False,True,False,False,61.777
apartment,apartment,4727.0,110,0,3,8,False,True,True,False,6.81
apartment,penthouse,4729.0,85,0,3,8,False,True,True,False,18.558
apartment,apartment,4733.0,60,0,2,8,False,True,True,False,6.781
apartment,apartment,4733.0,60,0,2,8,False,True,True,False,6.781
apartment,apartment,4734.0,94,0,2,8,False,True,False,False,5.682
apartment,ground-floor,4734.0,113,0,2,8,False,True,True,False,0.047
apartment,apartment,4736.0,95,0,2,4,False,True,False,False,0.047
apartment,studio,4736.0,38,0,2,6,True,True,True,False,33.522
apartment,apartment,4738.0,42,0,2,8,False,True,False,False,5.36
house,residence,4738.0,210,180,2,4,False,True,True,False,5.36
house,residence,4738.0,210,180,2,4,False,True,True,False,5.36
apartment,apartment,4738.0,42,0,2,4,False,False,False,False,2.518
apartment,apartment,4738.0,126,0,2,8,False,True,False,False,5.682
apartment,apartment,4743.0,80,0,2,8,False,True,True,False,45.999
apartment,apartment,4746.0,79,0,2,6,False,False,False,False,2.237
apartment,apartment,4747.0,99,0,2,8,False,True,False,False,5.36
apartment,apartment,4750.0,60,0,2,8,True,True,True,False,33.522
apartment,studio,4750.0,42,0,2,8,False,False,False,False,0.245
apartment,apartment,4750.0,100,0,2,8,False,True,False,False,1.63
apartment,apartment,4750.0,60,0,3,8,False,True,False,False,0.021
apartment,apartment,4750.0,60,0,2,8,False,True,False,False,20.038
apartment,apartment,4753.0,126,0,2,8,False,True,True,False,5.682
apartment,apartment,4756.0,41,0,2,4,False,True,False,False,3.377
apartment,apartment,4756.0,41,0,3,4,False,False,False,False,5.682
house,residence,4756.0,82,167,2,2,False,True,True,False,1.63
apartment,apartment,4759.0,104,0,2,8,False,True,True,False,6.999
apartment,apartment,4759.0,83,0,4,4,True,True,False,False,0.047
apartment,loft,4760.0,46,0,4,4,False,False,False,False,12.351
apartment,duplex,4760.0,138,0,2,8,False,True,False,False,2.518
house,villa,4760.0,250,923,4,8,False,True,True,True,24.47
apartment,apartment,4761.0,67,0,2,8,False,True,True,False,2.984
apartment,apartment,4764.0,53,0,2,4,False,True,False,False,0.047
house,residence,4766.0,90,279,2,6,False,True,True,False,4.153
apartment,apartment,4767.0,146,0,2,8,False,True,False,False,5.36
apartment,apartment,4769.0,65,0,2,8,False,False,False,False,5.682
apartment,apartment,4770.0,87,0,2,8,False,True,True,False,0.245
house,residence,4772.0,418,2800,4,2,False,True,True,False,5.36
house,residence,4774.0,293,1389,4,4,False,True,True,True,15.46
apartment,apartment,4777.0,45,0,2,8,True,False,False,False,2.942
house,residence,4780.0,250,100,2,8,False,True,False,False,5.682
house,residence,4780.0,250,93,2,8,False,True,False,False,5.682
apartment,triplex,4780.0,250,0,2,8,False,True,False,False,5.682
house,villa,4782.0,460,275,3,8,False,True,False,False,1.63
house,residence,4782.0,460,275,3,8,False,True,True,False,1.63
apartment,apartment,4785.0,49,0,2,8,False,True,True,False,45.999
apartment,penthouse,4785.0,149,0,4,8,False,True,False,False,18.558
apartment,apartment,4787.0,73,0,2,8,False,True,False,False,5.682
house,master-house,4787.0,353,185,2,8,False,True,True,False,0.245
apartment,penthouse,4787.0,165,0,3,4,False,True,False,True,5.36
apartment,duplex,4791.0,120,0,2,8,True,True,False,False,1.63
apartment,apartment,4792.0,101,0,2,8,False,True,False,False,5.682
apartment,studio,4794.0,39,0,2,8,False,True,False,False,19.891
house,villa,4795.0,490,3700,4,8,False,True,True,True,8.583
apartment,apartment,4796.0,54,0,1,4,False,True,False,False,33.522
apartment,apartment,4798.0,124,0,2,8,False,True,True,False,5.682
apartment,penthouse,4798.0,104,0,3,8,False,True,False,False,4.445
apartment,penthouse,4798.0,104,0,2,8,False,True,False,False,4.445
house,residence,4802.0,760,345,2,8,False,True,True,False,2.237
apartment,apartment,4804.0,128,0,2,8,False,True,False,False,5.36
apartment,apartment,4805.0,103,0,2,8,False,True,False,False,2.237
apartment,apartment,4805.0,77,0,2,8,False,True,False,False,5.36
apartment,ground-floor,4806.0,160,0,2,8,False,True,True,True,0.245
apartment,ground-floor,4807.0,83,0,2,8,False,True,True,False,5.682
house,residence,4807.0,260,4199,4,4,False,True,True,False,19.962
house,villa,4807.0,415,8000,4,4,False,True,True,True,5.36
apartment,apartment,4807.0,78,0,2,8,False,True,False,False,5.682
house,residence,4808.0,759,345,2,8,True,True,True,False,2.237
apartment,apartment,4809.0,110,0,2,8,False,True,False,False,5.682
house,residence,4810.0,290,260,2,8,False,True,True,False,5.36
apartment,apartment,4810.0,79,0,2,8,False,True,False,False,5.36
apartment,ground-floor,4810.0,185,0,2,8,False,False,True,False,2.237
apartment,apartment,4811.0,106,0,4,8,False,True,True,False,5.36
apartment,studio,4812.0,48,0,2,8,False,False,True,False,4.445
apartment,apartment,4814.0,54,0,2,4,False,True,False,False,2.518
apartment,penthouse,4815.0,352,0,4,8,False,True,True,False,26.307
apartment,apartment,4816.0,60,0,2,8,False,True,False,False,20.038
apartment,penthouse,4818.0,165,0,3,8,False,True,False,False,1.63
apartment,penthouse,4818.0,165,0,3,8,False,True,False,False,1.63
house,residence,4818.0,331,509,3,4,False,True,True,False,1.63
apartment,apartment,4821.0,126,0,3,8,False,True,True,False,5.36
apartment,apartment,4821.0,126,0,2,8,False,True,True,False,5.36
apartment,apartment,4826.0,144,0,3,8,False,True,False,False,5.36
apartment,apartment,4826.0,104,0,2,8,False,True,False,False,5.682
apartment,apartment,4827.0,87,0,2,4,False,False,False,False,2.237
apartment,studio,4829.0,41,0,2,4,False,True,False,False,5.36
apartment,penthouse,4830.0,124,0,2,8,False,True,False,False,45.999
house,residence,4831.0,95,107,2,8,False,True,True,False,0.021
house,residence,4831.0,95,107,2,8,False,True,True,False,0.021
apartment,penthouse,4831.0,119,0,4,4,True,False,False,False,6.999
house,mixed-building,4833.0,90,1404,2,4,False,True,True,False,49.198
apartment,penthouse,4838.0,93,0,4,8,False,True,False,False,5.36
apartment,penthouse,4838.0,93,0,2,8,False,True,False,False,5.36
house,villa,4846.0,261,751,4,2,False,True,True,False,6.999
apartment,apartment,4850.0,67,0,2,8,False,True,False,False,0.047
apartment,apartment,4851.0,101,0,2,8,True,True,False,False,20.038
apartment,studio,4852.0,34,0,2,4,False,False,False,False,2.518
apartment,apartment,4853.0,41,0,2,4,False,True,False,False,13.961
apartment,apartment,4853.0,82,0,2,8,False,False,True,False,50.178
apartment,apartment,4857.0,126,0,2,8,False,True,False,False,5.682
house,residence,4859.0,220,150,2,4,False,True,True,False,2.237
apartment,apartment,4860.0,115,0,2,8,False,True,True,False,5.682
apartment,apartment,4861.0,180,0,2,4,False,True,False,False,3.377
apartment,apartment,4861.0,72,0,2,4,False,True,False,False,2.237
apartment,studio,4861.0,36,0,2,8,False,False,False,False,13.96
apartment,studio,4863.0,44,0,2,8,False,False,False,False,5.682
apartment,penthouse,4863.0,132,0,2,8,False,True,True,False,68.912
house,residence,4867.0,113,90,2,2,False,True,True,False,1.63
house,villa,4868.0,267,277,3,8,False,True,True,False,5.36
apartment,apartment,4871.0,194,0,3,8,False,True,False,False,2.237
house,mixed-building,4875.0,400,360,2,2,False,True,True,False,2.237
apartment,ground-floor,4876.0,81,0,2,8,False,True,True,False,5.36
apartment,ground-floor,4877.0,90,0,2,8,False,True,True,False,8.46
house,residence,4877.0,245,350,3,8,False,True,True,False,5.36
house,residence,4883.0,300,633,3,8,False,True,True,False,7.095
apartment,apartment,4883.0,129,0,4,8,False,True,False,False,0.047
apartment,apartment,4883.0,129,0,4,8,False,True,False,False,0.047
apartment,apartment,4885.0,70,0,2,8,False,True,True,False,4.445
apartment,apartment,4885.0,70,0,2,8,False,True,False,False,4.445
apartment,apartment,4886.0,88,0,4,8,False,True,True,False,5.36
apartment,apartment,4891.0,92,0,2,8,False,True,False,False,5.36
apartment,apartment,4893.0,47,0,2,4,False,False,False,False,7.095
apartment,apartment,4894.0,95,0,2,4,False,True,False,False,27.555
apartment,apartment,4900.0,126,0,3,8,False,True,True,False,5.36
apartment,apartment,4900.0,50,0,2,4,False,True,False,False,2.237
apartment,apartment,4900.0,50,0,2,8,False,True,False,False,20.038
apartment,apartment,4901.0,61,0,2,8,False,True,False,False,25.231
apartment,apartment,4902.0,103,0,2,8,False,True,False,False,5.36
apartment,apartment,4907.0,54,0,2,4,False,False,False,False,0.021
apartment,apartment,4909.0,55,0,2,4,False,True,False,False,2.731
apartment,apartment,4909.0,55,0,2,2,False,True,False,False,2.731
apartment,penthouse,4910.0,56,0,2,4,False,True,False,False,5.682
house,residence,4911.0,284,2264,4,4,False,True,True,True,32.369
apartment,apartment,4912.0,57,0,3,8,False,False,False,False,0.047
apartment,apartment,4914.0,117,0,2,4,False,True,False,False,3.377
apartment,apartment,4914.0,117,0,2,4,False,True,False,False,3.377
house,villa,4916.0,600,3218,4,8,False,True,True,True,18.558
apartment,apartment,4916.0,60,0,2,8,False,True,False,False,13.591
apartment,apartment,4920.0,100,0,2,8,False,True,False,False,5.682
apartment,apartment,4921.0,320,0,4,2,False,True,True,False,5.36
apartment,apartment,4921.0,128,0,2,8,False,True,True,False,0.047
apartment,duplex,4924.0,132,0,2,8,False,True,True,False,20.038
apartment,apartment,4925.0,67,0,2,8,False,True,False,False,5.682
apartment,apartment,4928.0,70,0,2,8,False,True,False,False,5.36
apartment,apartment,4928.0,70,0,2,8,False,True,False,False,5.682
apartment,apartment,4929.0,71,0,2,8,False,False,False,False,2.237
apartment,penthouse,4929.0,142,0,2,8,False,True,False,False,12.85
apartment,apartment,4930.0,101,0,2,8,False,True,False,False,5.36
apartment,apartment,4932.0,74,0,2,8,False,True,True,False,2.984
apartment,apartment,4933.0,75,0,2,8,False,True,False,False,2.237
apartment,penthouse,4935.0,77,0,2,4,False,True,False,False,2.237
apartment,ground-floor,4935.0,78,0,3,8,False,True,True,False,2.237
apartment,apartment,4935.0,202,0,2,8,False,True,False,False,39.687
apartment,apartment,4937.0,80,0,2,8,False,True,True,False,20.038
apartment,apartment,4937.0,160,0,3,8,False,True,False,True,5.36
apartment,apartment,4937.0,80,0,3,8,False,False,False,False,2.237
apartment,apartment,4939.0,123,0,3,8,False,True,True,False,5.36
apartment,duplex,4941.0,172,0,3,8,False,True,False,False,6.81
apartment,apartment,4941.0,85,0,2,8,False,True,False,False,5.682
apartment,apartment,4942.0,87,0,2,8,False,True,False,False,6.999
apartment,ground-floor,4945.0,91,0,2,4,False,True,True,False,2.237
apartment,apartment,4946.0,93,0,2,8,False,True,True,False,5.682
apartment,apartment,4946.0,94,0,2,8,True,True,True,False,3.377
house,residence,4949.0,595,4522,4,8,False,True,True,True,10.189
apartment,apartment,4954.0,109,0,2,8,False,True,True,False,5.36
house,residence,4954.0,444,245,2,8,False,True,True,False,0.021
apartment,duplex,4955.0,112,0,3,8,False,True,True,False,6.81
apartment,apartment,4956.0,115,0,4,8,False,True,False,False,2.874
apartment,apartment,4956.0,115,0,4,8,False,True,True,False,3.984
apartment,duplex,4957.0,141,0,2,8,False,True,False,False,5.36
apartment,apartment,4960.0,153,0,3,8,False,True,False,False,94.938
apartment,apartment,4962.0,135,0,2,4,False,True,False,False,2.237
apartment,apartment,4963.0,110,0,2,8,False,True,True,False,5.682
apartment,apartment,4964.0,140,0,2,8,False,True,False,False,1.63
apartment,apartment,4964.0,140,0,3,8,False,True,False,False,1.63
apartment,apartment,4965.0,116,0,2,8,False,True,False,False,5.682
apartment,penthouse,4965.0,145,0,4,4,False,True,False,False,0.245
house,villa,4968.0,322,1471,4,4,False,True,True,True,8.583
house,residence,4970.0,340,2759,4,4,False,True,True,True,8.583
apartment,apartment,4971.0,104,0,2,8,False,True,False,False,5.682
apartment,duplex,4972.0,180,0,3,8,False,True,False,False,5.36
apartment,penthouse,4972.0,180,0,3,8,False,True,False,False,5.36
apartment,apartment,4981.0,107,0,2,8,False,True,True,False,5.36
apartment,apartment,4982.0,58,0,2,6,False,False,False,False,0.245
apartment,apartment,4986.0,75,0,2,8,False,True,False,False,3.377
apartment,apartment,4987.0,80,0,2,4,False,True,False,False,27.555
house,villa,4987.0,400,2200,4,8,False,True,True,False,15.46
apartment,apartment,4990.0,50,0,2,8,False,True,False,False,0.047
apartment,apartment,4991.0,120,0,4,8,False,True,False,False,57.174
apartment,penthouse,4992.0,140,0,3,8,False,True,True,False,25.412
apartment,apartment,4993.0,80,0,2,8,False,True,True,False,45.999
apartment,penthouse,4996.0,260,0,3,8,False,True,False,False,2.237
apartment,penthouse,4996.0,260,0,3,4,False,True,False,False,2.237
apartment,studio,5000.0,54,0,2,8,False,False,False,False,0.047
apartment,penthouse,5000.0,54,0,2,8,False,True,True,False,17.795
apartment,apartment,5000.0,45,0,2,4,False,False,False,False,6.999
apartment,apartment,5000.0,42,0,2,4,False,False,False,False,19.73
apartment,apartment,5000.0,45,0,2,2,False,False,False,False,0.047
apartment,apartment,5000.0,63,0,2,8,False,True,False,False,5.36
apartment,studio,5000.0,54,0,4,8,False,False,False,False,0.047
apartment,apartment,5000.0,101,0,2,8,False,True,False,False,5.36
apartment,studio,5000.0,47,0,3,8,False,True,True,False,2.882
apartment,apartment,5000.0,165,0,2,8,False,True,True,False,5.36
apartment,duplex,5000.0,185,0,2,6,False,True,True,False,1.729
house,residence,5000.0,320,550,4,4,False,True,True,False,5.36
apartment,studio,5000.0,34,0,2,4,False,False,False,False,2.518
apartment,apartment,5000.0,107,0,2,8,False,True,False,False,5.36
house,residence,5000.0,130,21571,4,2,False,True,True,False,15.551
apartment,studio,5000.0,54,0,2,8,False,True,False,False,5.36
apartment,ground-floor,5000.0,115,0,2,4,False,True,True,False,1.63
apartment,apartment,5000.0,85,0,2,6,False,True,True,False,0.047
house,residence,5000.0,70,66,2,6,False,True,False,False,1.874
apartment,apartment,5000.0,84,0,2,8,False,True,False,False,0.047
house,residence,5000.0,1300,4895,4,4,False,True,True,True,3.984
house,residence,5000.0,250,190,2,4,False,True,True,False,5.36
apartment,apartment,5000.0,84,0,2,8,False,True,False,False,3.377
house,chalet,5000.0,53,2500,4,8,False,True,True,False,114.139
apartment,ground-floor,5000.0,60,0,2,8,False,True,True,False,2.237
apartment,ground-floor,5000.0,60,0,2,8,False,True,True,False,2.237
apartment,penthouse,5000.0,230,0,2,4,False,True,False,False,5.36
apartment,apartment,5000.0,70,0,2,6,False,True,False,False,2.237
house,villa,5000.0,450,8000,4,4,False,True,True,True,13.96
apartment,apartment,5000.0,35,0,2,4,False,True,False,False,0.245
apartment,apartment,5000.0,40,0,2,8,False,True,True,False,2.729
apartment,penthouse,5000.0,199,0,3,8,False,True,False,False,5.36
apartment,apartment,5007.0,105,0,2,8,False,True,True,False,3.377
apartment,apartment,5012.0,153,0,4,8,False,True,False,False,12.464
house,residence,5013.0,248,3147,4,8,False,False,False,False,8.032
apartment,ground-floor,5015.0,126,0,2,8,False,True,True,False,5.36
apartment,apartment,5020.0,123,0,3,8,False,True,True,False,5.36
apartment,penthouse,5025.0,198,0,2,8,False,True,False,False,3.377
apartment,apartment,5025.0,198,0,2,8,False,True,False,False,3.377
apartment,penthouse,5025.0,198,0,2,8,False,True,False,False,3.377
apartment,penthouse,5025.0,198,0,2,6,False,True,False,False,3.377
apartment,ground-floor,5029.0,135,0,2,4,False,True,True,False,0.047
apartment,ground-floor,5029.0,135,0,2,6,False,True,True,False,0.047
apartment,apartment,5029.0,101,0,2,8,False,True,False,False,5.36
apartment,apartment,5032.0,155,0,2,8,False,True,True,False,2.237
house,villa,5039.0,1280,13154,4,8,False,True,True,True,26.448
apartment,apartment,5043.0,93,0,2,6,False,True,False,False,0.047
apartment,penthouse,5051.0,98,0,2,8,False,True,False,False,5.36
apartment,apartment,5052.0,95,0,2,4,False,True,False,False,5.682
apartment,apartment,5052.0,95,0,2,4,False,True,False,False,0.047
apartment,apartment,5053.0,93,0,2,8,False,True,False,False,5.682
apartment,studio,5053.0,56,0,2,8,True,False,False,False,4.445
apartment,apartment,5054.0,92,0,2,8,False,False,True,True,5.36
apartment,apartment,5054.0,92,0,2,8,False,True,False,False,5.36
apartment,apartment,5056.0,89,0,2,4,False,False,False,False,2.237
apartment,apartment,5056.0,88,0,2,8,False,True,False,False,5.36
apartment,studio,5058.0,51,0,2,8,True,False,False,False,4.445
apartment,apartment,5060.0,124,0,3,8,False,True,True,False,5.36
